,AUDUSD,NZDUSD,USDUSD
2018-03-17 21:00:00,0.3857172111078856,-0.6365904125238665,0.3081307796649219
2018-03-17 22:00:00,0.37698917955844896,-0.6476539253496293,0.30571929453081215
2018-03-17 23:00:00,0.38979663348711363,-0.6267946255655209,0.31368550083054664
2018-03-18 00:00:00,0.40822239226886536,-0.600581641570623,0.3212683489917535
2018-03-18 01:00:00,0.40102972320070074,-0.5824813796034813,0.34611716682189797
2018-03-18 02:00:00,0.39522317067411095,-0.5803774966135289,0.35390550187566466
2018-03-18 03:00:00,0.39892002914311636,-0.5668918377427964,0.3633291673384664
2018-03-18 04:00:00,0.3989708494984819,-0.5595663997860777,0.3694792577487338
2018-03-18 05:00:00,0.3945767038272053,-0.5651183284568793,0.36723867995663073
2018-03-18 06:00:00,0.38978142531575694,-0.5656060381738138,0.37100983987596986
2018-03-18 07:00:00,0.38630226568853676,-0.5671965335781833,0.37220939102648964
2018-03-18 08:00:00,0.38449802493932816,-0.5666334260437434,0.37488540316976937
2018-03-18 09:00:00,0.3759500814119172,-0.5743955210801707,0.376001533838584
2018-03-18 10:00:00,0.3717875778908458,-0.5792972226132481,0.3758555914603816
2018-03-18 11:00:00,0.37766100998539665,-0.5757086974883395,0.37348921908359684
2018-03-18 12:00:00,0.3725178854222514,-0.5720528239966169,0.38228491043201807
2018-03-18 13:00:00,0.3633514828883236,-0.580612003040031,0.3828487741978836
2018-03-18 14:00:00,0.3704806520500923,-0.5753722219071294,0.38053791123836356
2018-03-18 15:00:00,0.37338062663349153,-0.5680161385490489,0.38516191027914615
2018-03-18 16:00:00,0.3642958931425274,-0.5673819010757867,0.39498751084445227
2018-03-18 17:00:00,0.3647404522179484,-0.5611380356580877,0.4006530679801005
2018-03-18 18:00:00,0.36763962679064,-0.5466960080401331,0.41204575035995467
2018-03-18 19:00:00,0.3625495432430511,-0.5403462336790261,0.4229662086464089
2018-03-18 20:00:00,0.34571204661958954,-0.5523301469090959,0.42749596186378497
2018-03-18 21:00:00,0.34334210281171196,-0.5438147804425361,0.43770097318984835
2018-03-18 22:00:00,0.33730907412924527,-0.5314042481846792,0.455573373696235
2018-03-18 23:00:00,0.32869259421089775,-0.5156025790385874,0.4794653042512288
2018-03-19 00:00:00,0.3209431521678492,-0.5106857526949741,0.4915859335854594
2018-03-19 01:00:00,0.32122230087771775,-0.4977542026452488,0.5039041717822792
2018-03-19 02:00:00,0.30549427776970167,-0.4977147415640617,0.5193341974683335
2018-03-19 03:00:00,0.28589301445664655,-0.5024438030641608,0.533286639782411
2018-03-19 04:00:00,0.27120675296628294,-0.5014762487282077,0.5479740939220723
2018-03-19 05:00:00,0.26112018109887447,-0.502618743189568,0.556374573193303
2018-03-19 06:00:00,0.23046044989017866,-0.5175732615583883,0.5710154244462287
2018-03-19 07:00:00,0.20946219409429134,-0.5266555861933631,0.5819407309923449
2018-03-19 08:00:00,0.19580822794053748,-0.5341694730489609,0.5869868767536809
2018-03-19 09:00:00,0.17180861728495433,-0.5540807293390689,0.5902233649574918
2018-03-19 10:00:00,0.1612354335646256,-0.5579994017750726,0.5956546166248148
2018-03-19 11:00:00,0.11649014009124482,-0.5988752131152182,0.5984496232859007
2018-03-19 12:00:00,0.11293919717010907,-0.6057849605661597,0.5941016349881526
2018-03-19 13:00:00,0.09238523625020217,-0.6238519128958715,0.5955324660549872
2018-03-19 14:00:00,0.08773720304974064,-0.6346597585475316,0.5884055112293386
2018-03-19 15:00:00,0.07539832436464096,-0.656161962400137,0.5787984489712488
2018-03-19 16:00:00,0.07482226825673656,-0.6680262198327142,0.5671193018291641
2018-03-19 17:00:00,0.07832239806284746,-0.6679822747415842,0.5633965286635095
2018-03-19 18:00:00,0.06406078663673843,-0.672143458954983,0.5728974804104462
2018-03-19 19:00:00,0.08789934826902726,-0.6496797632707442,0.5711617077055793
2018-03-19 20:00:00,0.07938260313680298,-0.6550406519097539,0.5738063667350213
2018-03-19 21:00:00,0.0900693603759198,-0.6486391721051649,0.5689594336529162
2018-03-19 22:00:00,0.12349714320653354,-0.6211350452671074,0.5628000091341163
2018-03-19 23:00:00,0.13520529882542498,-0.5935772149285722,0.5781662868147034
2018-03-20 00:00:00,0.13399351453847733,-0.59603340972876,0.577374256413312
2018-03-20 01:00:00,0.13360305463562877,-0.5967745904534356,0.5768022600682072
2018-03-20 02:00:00,0.15608554982321918,-0.6007564566890029,0.5505780929619669
2018-03-20 03:00:00,0.15504366680984888,-0.6048918523917514,0.5472825293860446
2018-03-20 04:00:00,0.14331461597193124,-0.6075145212739667,0.5561171459636363
2018-03-20 05:00:00,0.13051553136222652,-0.6136356914754514,0.562806627970276
2018-03-20 06:00:00,0.12100429340264812,-0.6177512689749732,0.5685487351259946
2018-03-20 07:00:00,0.10882855864628113,-0.6314440709374337,0.5669181043534176
2018-03-20 08:00:00,0.09561711478392561,-0.6454684055044824,0.5656246950992202
2018-03-20 09:00:00,0.0636615009104846,-0.6855780352566142,0.5565318603957216
2018-03-20 10:00:00,0.072267201714292,-0.6882371478219579,0.5447712194757017
2018-03-20 11:00:00,0.048297381653108235,-0.7158160683758844,0.5406112386037973
2018-03-20 12:00:00,0.044784807392355255,-0.731989321110161,0.5284273409103031
2018-03-20 13:00:00,0.06269382403015125,-0.7263613795364006,0.5168575228131819
2018-03-20 14:00:00,0.06695524960252455,-0.7250415048232379,0.5141856329170239
2018-03-20 15:00:00,0.043359931469285386,-0.7575178515951176,0.504752522069492
2018-03-20 16:00:00,0.04703048934486632,-0.7603421081524468,0.49893114758635326
2018-03-20 17:00:00,0.025883733809819474,-0.7852461934605467,0.49567012934829974
2018-03-20 18:00:00,0.015413504099510894,-0.8136047079719471,0.47785848455668095
2018-03-20 19:00:00,0.01927868821530942,-0.8348938325645854,0.4523263150274276
2018-03-20 20:00:00,0.02868809091407508,-0.8273628288978094,0.45031456381789137
2018-03-20 21:00:00,0.047644452640023274,-0.7950100029702161,0.463629561356835
2018-03-20 22:00:00,0.03614863714630405,-0.8067929971124257,0.46320388293536174
2018-03-20 23:00:00,0.031156342552347793,-0.8098724507785205,0.4653147580925536
2018-03-21 00:00:00,0.008003438091633676,-0.8421654335967699,0.45592350535750015
2018-03-21 01:00:00,0.02927525566577578,-0.8390775932705108,0.4373814898001346
